canton,city,name_fr,cuisine_type,price_range,avg_rating,review_count,phone,email,website,is_published,is_featured,claim_status,address,postal_code,slug,id,merchant_id
vaud,Vevey,KymèM Café,japonais,2,5,5,+41 21 525 69 69,info@kymemcafe.ch,https://www.kymemcafe.ch,true,false,unclaimed,Rue des Communaux 20,1800,kymem-cafe,de807fde-f773-4c8e-8922-ed60e97240a8,
vaud,Lausanne,L Appart,gastronomique,4,4.8,5,+41 21 312 88 09,info@appart-lausanne.ch,https://appart-lausanne.ch,true,true,unclaimed,Rue de Bourg 29,1003,l-appart,5f989620-4d4c-4755-9a55-d15b745dfab5,
vaud,Lausanne,L Impression Café,francais,2,5,5,+41 21 320 71 71,info@limpressioncafe.com,https://limpressioncafe.com,true,false,unclaimed,Avenue Ruchonnet 15,1003,l-impression-cafe,642b06fb-c02e-45ea-b090-e657f489dd99,
vaud,Lausanne,L'Echo,vegetarien,2,4.7,144,+41 21 312 08 08,,http://www.restaurant-lecho.com/,true,false,unclaimed,Rue de Bourg 11,1003,lecho,d5a6a678-a9fc-45d4-9c5a-5be32664ac00,
vaud,Lausanne,La Brasserie du Royal,japonais,2,4.2,5,+41 21 614 88 88,info@royalsavoylausanne.com,https://royalsavoylausanne.com,true,false,unclaimed,Avenue d Ouchy 40,1006,la-brasserie-du-royal,20b70fa7-0925-4bcc-996e-43d0453cd620,
vaud,Montreux,La Corsaz,italien,2,4,5,+41 21 963 68 65,,,true,false,unclaimed,Rue de la Corsaz 24,1820,la-corsaz,63d0a675-d163-46da-ba03-18413dd7e481,
vaud,Morges,La Maison d Igor,francais,3,5,5,+41 21 803 06 06,info@maison-igor.ch,https://maison-igor.ch,true,false,unclaimed,Rue Saint-Domingue 2,1110,la-maison-digor-morges,23140a32-9236-404b-9a72-a3be6b1e4aab,
vaud,Aigle,La Pinte du Paradis,suisse,2,4,5,+41 24 466 18 44,,https://lapinteduparadis.ch,true,false,unclaimed,Place du Chateau 2,1860,la-pinte-du-paradis-aigle,dfc7dde8-a9b0-4a5f-96e1-1f84680d0268,
vaud,Lausanne,La Poesia,italien,2,5,5,+41 21 625 55 55,contact@la-poesia.ch,https://la-poesia.ch,true,false,unclaimed,Avenue du Chablais 53,1007,la-poesia,c269e4bb-0331-489c-ba5a-1dbaed7c274a,
vaud,Lausanne,La Table du Lausanne Palace,francais,3,5,5,+41 21 331 32 15,info@lausanne-palace.ch,https://www.lausanne-palace.ch,true,true,unclaimed,Rue du Grand-Chêne 7-9,1003,la-table-du-lausanne-palace,7891e4c5-8f12-4716-909c-b21232f4291f,
vaud,Lausanne,Le Berceau des Sens,gastronomique,4,5,5,+41 21 785 12 21,berceaudessens@ehl.ch,https://www.berceau-des-sens.ch,true,false,unclaimed,Route de Berne 301,1000,le-berceau-des-sens,0a02613d-a37c-4b65-9601-bcf838f4c93c,
vaud,Montreux,Le Contretemps,suisse,3,4.8,5,+41 21 963 50 50,info@le-contretemps.ch,https://le-contretemps.ch,true,false,unclaimed,Rue de Bon-Port 2,1820,le-contretemps,b95ba96a-54f2-4e66-816e-beee669ac07a,
vaud,Morges,Le Gallion,francais,2,5,5,+41 21 800 32 76,info@legallion-morges.ch,https://legallion-morges.ch,true,false,unclaimed,Rue Louis-de-Savoie 32,1110,le-gallion-morges,f549e660-789f-49dd-ac73-29dc9e2130ad,
vaud,Montreux,Le Globe,fusion,2,5,5,+41 21 963 29 60,,https://leglobemontreux.ch,true,false,unclaimed,Rue de l Eglise Catholique 3,1820,le-globe,74bd25f1-a61b-43d6-bfe5-989cd7f2785d,
vaud,Montreux,Le Jaman,suisse,2,4.3,120,+41 21 961 33 07,,https://lejaman.ch,true,false,unclaimed,Route de Caux 1,1823,le-jaman,69d71c80-4a26-4b2c-9b68-f08e5b42719e,
vaud,Lausanne,Le Lyrique Café restaurant,grec,2,4.4,536,+41 21 312 88 87,info@lelyrique.ch,http://www.lelyrique.ch/,true,false,unclaimed,Rue Beau-Séjour 29,1003,le-lyrique-cafe-restaurant,782be3b7-f190-4c5f-9e8f-a7c3a50a230c,
vaud,Montreux,Le Manoïre des Avants,suisse,3,3,5,+41 21 964 63 30,,,true,false,unclaimed,Col de Jaman,1820,le-manoire-des-avants,d895d3e1-3cd7-4301-958b-726f85217393,
vaud,Lausanne,LE MTC,francais,3,5,5,+41 21 616 44 44,,,true,true,unclaimed,Avenue de l Élysée 15,1006,le-mtc,5565349c-3cb9-4368-853e-883aabda744e,
vaud,Montreux,Le Museum,suisse,3,4.4,5,+41 21 963 16 62,restaurant@lemuseum.ch,https://www.restaurantlemuseum.ch,true,false,unclaimed,Rue de la Gare 40,1820,le-museum,6c3851d2-e540-46ba-9b1a-56345ba8e45f,
vaud,Montreux,Le Palais Oriental,libanais,2,4.6,5,+41 21 963 12 71,info@palaisoriental.ch,https://www.palaisoriental.ch,true,false,unclaimed,Quai Ernest-Ansermet 6,1820,le-palais-oriental,4c591252-1959-4c47-9a76-900ad721b598,
vaud,Montreux,Le Pont de Brent,gastronomique,4,5,5,+41 21 543 67 93,info@pontdebrent.ch,https://pontdebrent.ch,true,true,unclaimed,Route de Blonay 4,1817,le-pont-de-brent,08d78340-e111-4aec-8f7b-820ec6e9522f,
vaud,Yverdon-les-Bains,Le Ranch,suisse,2,4.2,5,+41 24 425 82 32,info@leranch.ch,https://leranch.ch,true,false,unclaimed,Chemin de Collesano 1,1400,le-ranch-yverdon,2346fac3-2b3f-4a08-b3b0-1c71057578c7,
vaud,Rolle,Le Vaudois,suisse,3,5,5,+41 21 825 12 70,,https://levaudois-rolle.ch,true,false,unclaimed,Grand-Rue 106,1180,le-vaudois-rolle,79777784-a2da-4aa3-8b62-a97c0abf6ca9,
vaud,Gland,Le Yaca,mediterraneen,3,4.8,5,+41 22 364 60 00,reservation@leyaca.ch,https://leyaca.ch,true,false,unclaimed,Avenue du Mont-Blanc 28,1196,le-yaca-gland,dd503c56-1411-4b71-a39a-5f1c954ac773,
vaud,Vevey,Les 3 Sifflets,suisse,2,4.4,5,+41 21 921 14 13,,,true,false,unclaimed,Rue du Simplon 1,1800,les-3-sifflets,f20aa904-858e-438b-9e07-2497041b0550,
vaud,Yverdon-les-Bains,Les 4 Marronniers,japonais,2,3.8,5,+41 24 557 88 18,,https://les4marronniers.com,true,false,unclaimed,Rue Cordey 4,1400,les-4-marronniers-yverdon,382941c8-e2b3-4f7d-8490-a49fabed626f,
vaud,Vevey,Les Ateliers,francais,3,4,5,+41 21 922 50 50,contact@lesateliersvevey.ch,https://lesateliersvevey.ch,true,false,unclaimed,Rue des Deux-Gares 6A,1800,les-ateliers,d8194529-83a0-455d-a976-569e0bf31223,
vaud,Lausanne,Les rues de Saïgon,vietnamien,2,4.5,353,+41 21 218 59 99,,https://www.lesruesdesaigon.ch/,true,false,unclaimed,Rue du Bugnon 24,1005,les-rues-de-sagon,4e9fddf3-cb1c-4afa-90e5-a4a40ae0ae12,
vaud,Lausanne,Les Trois Rois,suisse,2,4.2,5,+41 21 616 38 22,brasserielestroisrois@hotmail.com,https://brasserie-lestroisrois.ch,true,false,unclaimed,Rue du Simplon 7,1006,les-trois-rois,08c9b5a5-98b6-4c13-bdac-4828e5a4cc0a,
vaud,Lausanne,Man Ouchy,libanais,2,4.2,5,+41 21 311 80 50,info@manouchy.ch,https://manouchy.ch,true,true,unclaimed,Rue César-Roux 9,1005,man-ouchy,d742da46-41b1-413d-a3de-3711f39ac147,
vaud,Lausanne,Man'ouchy,libanais,2,4.7,740,+41 21 311 80 50,info@manouchy.ch,https://www.manouchy.ch/,true,false,unclaimed,Rue Dr César-Roux 9,1005,manouchy,ce58d9dc-3e02-4860-a8f4-5497bfc3632f,
vaud,Lausanne,Maza - Restaurant de partage,fusion,2,4.9,290,+41 21 616 09 09,info@maza-restaurant.ch,https://www.maza-restaurant.ch/,true,false,unclaimed,Rue Marterey 29,1005,maza-restaurant-de-partage,ce4d9a40-1676-49de-95ff-e764e6e7c611,
vaud,Lausanne,Mexicana Grill - Taquería & Cocktail Bar (Lausanne - Flon),mexicain,2,4.6,962,+41 21 552 10 33,,https://www.mexicana-grill.ch/,true,false,unclaimed,Rue des Côtes-de-Montbenon 22,1003,mexicana-grill-taquera-et-cocktail-bar-lausanne-flon,ab6470c3-c3b0-4cd6-b265-b827ff94b708,
vaud,Aigle,Michelangelo,italien,2,3.8,5,+41 24 466 32 49,miche.ange@bluewin.ch,https://michel-angelo.ch,true,false,unclaimed,Chemin des Lieugex 17,1860,michelangelo-aigle,9415426f-332d-42e1-81d1-89e6cfaffa22,
vaud,Vevey,National Café-Resto-Bar,mediterraneen,3,4.8,5,+41 21 923 76 25,info@natwork.ch,https://www.natio.ch,true,false,unclaimed,Rue du Torrent 9,1800,national-cafe-resto-bar,8801efa2-4e55-4d03-a2ac-177e311c9c99,
vaud,Lausanne,NAU Restaurant,fruits-de-mer,2,4.8,254,+41 21 312 09 09,info@nau-resto.ch,http://www.nau-resto.ch/,true,false,unclaimed,Av. de Rumine 22,1005,nau-restaurant,0f2e1dae-4b6b-494f-ba28-78544e383f38,
vaud,Lausanne,O MYLOS 🇬🇷 Greek street food,grec,2,4.8,879,+41 21 803 03 03,info@omylos.ch,http://www.omylos.ch/,true,false,unclaimed,Rue du Valentin 15,1004,o-mylos-greek-street-food,836a36b7-cf23-426b-9627-44dbae342623,
vaud,Lausanne,Osteria Balsamico,italien,2,5,5,+41 21 616 01 21,,https://www.osteriabalsamico.ch,true,false,unclaimed,Avenue d Ouchy 14,1006,osteria-balsamico,ecf65f02-40bc-4759-b7f9-dd4524cf6ba9,
vaud,Lausanne,Ottoman Grill Restaurant,turc,2,4.9,72,+41 21 691 38 18,info@ottoman-grill.ch,http://www.ottoman-grill.ch/,true,false,unclaimed,Rue Germaine Ernst 9,1018,ottoman-grill-restaurant,2e3ce0d0-fb22-4df6-8205-d10035fd42f5,
vaud,Lausanne,Pic au Beau-Rivage Palace,gastronomique,4,5,5,+41 21 613 33 39,info@brp.ch,https://www.brp.ch,true,false,unclaimed,Chemin de Beau-Rivage 21,1006,pic-au-beau-rivage-palace,5054e57d-29ef-4750-bfb6-949293eaa4d0,
vaud,Lausanne,Pinte Besson,suisse,3,4.4,5,+41 21 312 59 69,infos@pinte-besson.com,https://pinte-besson.com,true,false,unclaimed,Rue de l Ale 4,1003,pinte-besson,63c1ecf4-2734-48df-9408-504b1ff336f1,
vaud,Vevey,Pummaro Pizzas,italien,1,4,5,+41 21 922 34 65,info@pummaro.ch,https://pummaro.ch,true,false,unclaimed,Rue d Italie 53,1800,pummaro-pizzas,ee4f817e-9af6-4dd5-a63e-767c8ba14d38,
vaud,Lausanne,Qasti Lausanne,libanais,2,4.3,1329,+41 21 349 10 10,traiteur@qasti.ch,https://www.qasti.ch/,true,false,unclaimed,Rue Belle-Fontaine 2,1003,qasti-lausanne,9456febb-9789-4b16-9729-2b225bf251da,
vaud,Lausanne,RACINES Plant based cafe/take away vegetal,vegetarien,2,4.9,230,+41 78 311 46 46,,http://www.plantbased-racines.ch/,true,false,unclaimed,Rue Neuve 11,1003,racines-plant-based-cafetake-away-vegetal,06edef77-448a-41df-8643-6d0787c2cf51,
vaud,Montreux,Restaurant Chinois Wing Wah,chinois,2,4.2,165,+41 21 963 36 36,,,false,false,unclaimed,Grand-Rue 42,1820,restaurant-chinois-wing-wah,b06cdf5b-38dd-40d6-bea6-b278b877c7f1,
vaud,Lausanne,Restaurant Dalat,vietnamien,2,4.7,513,+41 21 312 43 68,,https://wa.me/41764252630?text=Bonjour%20je%20souhaite%20r%C3%A9server,true,false,unclaimed,Pl. du Vallon 5,1005,restaurant-dalat,48605fc6-065f-44ae-9c5a-fc4fee21085c,
vaud,Lausanne,Restaurant de l Hôtel de Ville Crissier,gastronomique,4,5,5,+41 21 634 05 05,contact@restaurantcrissier.com,https://www.restaurantcrissier.com,true,true,unclaimed,Rue d Yverdon 1,1023,restaurant-de-l-hotel-de-ville-crissier,a97dd109-0958-4f59-9e70-a4a14fd3f827,
vaud,Lutry,Restaurant du Leman,suisse,2,3.4,5,+41 21 791 33 87,info@restaurant-du-leman.com,https://restaurant-du-leman.ch,true,false,unclaimed,Grand-Rue 19,1095,restaurant-du-leman-lutry,39913d15-6623-4f63-896d-bd84ccc6cbdf,
vaud,Lausanne,Restaurant du Port,fruits-de-mer,2,4.2,145,+41 21 612 04 44,info@hotel-du-port.ch,http://www.hotel-du-port.ch/,true,false,unclaimed,Pl. du Port 5,1006,restaurant-du-port,5ec73748-2419-476b-8a56-bcf1190aa09c,
vaud,Morges,Restaurant La Rive,francais,3,4.8,5,+41 21 803 53 53,morges@restaurantlarive.ch,https://restaurantlarive.ch,true,true,unclaimed,Les Rives-de-la-Morges 6,1110,restaurant-la-rive-morges,2d485365-a111-490a-a7f5-bb779300bdfe,
vaud,Pully,Restaurant Le Delta,francais,2,5,5,+41 21 721 18 58,,https://restaurantledelta.ch,true,false,unclaimed,Place Neuve 3,1009,restaurant-le-delta-pully,e4e2c38b-563c-42ad-ad74-76828c0b7ad4,
vaud,Vevey,Restaurant Le Léman,italien,3,5,5,+41 21 944 33 22,info@hotel-leleman.ch,https://www.hotel-leleman.ch,true,false,unclaimed,Route de Blonay 20,1800,restaurant-le-leman,2a5d70f5-2511-47e8-ae6e-44a7827ed6ac,
vaud,Lausanne,Restaurant Le Mirabeau,francais,3,4.4,5,+41 21 341 42 43,,https://www.mirabeau.ch,true,false,unclaimed,Avenue de la Gare 31,1003,restaurant-le-mirabeau,ff11e0b4-6749-4da7-ab8b-611ef4f05f4f,
vaud,Lausanne,Restaurant Takayama,japonais,3,5,5,+41 21 601 98 88,,https://www.takayama-sushibar-lausanne.ch,true,false,unclaimed,Avenue d Ouchy 58,1006,restaurant-takayama,89e9d3a2-5625-4024-b022-754905e20b7b,
vaud,Lausanne,Restaurant Ulivo,italien,2,4.6,5,+41 21 544 66 82,,https://www.restaurant-ulivo.ch,true,false,unclaimed,Chemin de Couvaloup 13,1005,restaurant-ulivo,0397f8b0-d4f8-4fb6-84f1-513df0d0969e,
vaud,Lausanne,Sen Fusion,fusion,2,4.7,47,+41 21 888 30 30,info@senfusion.ch,https://senfusion.ch/,true,false,unclaimed,Rue du Grand-Pont 18/1er étage,1003,sen-fusion,d42109bf-00d9-4da9-90b5-74e6003528ef,
vaud,Lausanne,Sopoong 소풍,coreen,2,4.9,86,+41 21 311 36 48,,https://sopoong-lausanne.ch/,true,false,unclaimed,Rue Caroline 12,1003,sopoong,24c213cc-2b98-4ac3-84e5-4f7145fc1247,
vaud,Vevey,Stand de Gilamont,suisse,3,5,5,+41 21 921 50 70,,https://standdegilamont.ch,false,true,unclaimed,Rue du Stand 1,1800,stand-de-gilamont,cff4d1b2-ae26-4554-a763-61beb669de43,
vaud,Vevey,Swagat Restaurant,indien,2,4.4,5,+41 21 921 29 54,,https://swagat.ch,true,false,unclaimed,Rue du Simplon 7,1800,swagat-restaurant,49fb1b5d-d732-4311-8158-94f5dea766fb,
vaud,Lausanne,taiyo 2003,fusion,2,4.4,620,+41 21 323 74 84,,,true,false,unclaimed,Av. du Théâtre 7,1005,taiyo-2003,ad3847dd-cd32-4ba8-a71c-b707d3c91418,
vaud,Yverdon-les-Bains,Tamnanthai,thai,2,3.4,5,+41 24 426 11 75,contact@tamnanthai.ch,https://tamnanthai.ch,true,false,unclaimed,Rue du Midi 12,1400,tamnanthai-yverdon,d94fcffc-5c44-4ac8-851f-92c320df8d00,
vaud,Lausanne,TAOLÉ Table Libanaise,libanais,2,4.7,647,+41 21 320 83 83,info@taole.ch,http://www.taole.ch/,true,false,unclaimed,Av. du Théâtre 1,1005,taole-table-libanaise,03fb563b-ed93-4e5f-88b0-4e97b858c840,
vaud,Lausanne,Tartares & Co Flon,americain,3,5,5,+41 21 311 80 25,info@tartaresandco.ch,https://www.tartaresandco.ch,true,false,unclaimed,Rue de Genève 7,1003,tartares-co-flon,3c2c231e-1288-4010-af5c-2c1bd4ed486d,
vaud,Lausanne,tibits,vegetarien,2,4.3,1913,+41 32 531 38 88,,https://www.tibits.ch/fr/,true,false,unclaimed,Pl. de la Gare 11,1003,tibits,bcc1d2bc-6d68-4aaf-ab76-d9ded222a6be,
vaud,Lausanne,Vieux-Lausanne & Giraf Bar,mediterraneen,2,4.6,5,+41 21 323 53 90,vieuxlo@vtxnet.ch,https://www.vieux-lausanne.ch,true,false,unclaimed,Rue Pierre-Viret 6,1003,vieux-lausanne-giraf-bar,bfeb66fe-19c1-44a3-809b-b608e805855a,
vaud,Lausanne,Vieux-Lausanne Restaurant & Bar Giraf,fruits-de-mer,2,4.6,1550,+41 21 323 53 90,,https://www.vieux-lausanne.ch/,true,false,unclaimed,Rue Pierre-Viret 6,1003,vieuxlausanne-restaurant-et-bar-giraf,278b26c5-7e8b-4335-972a-2b4c423bc0ed,
vaud,Vevey,Ze Fork,francais,2,4.4,5,+41 21 922 18 13,,https://www.zefork.ch,true,false,unclaimed,Rue du Léman 2,1800,ze-fork,c761be27-d737-455b-a44a-4fb6703be80c,
